dup_id,dup_type,domain_a,file_a,location_a,domain_b,file_b,location_b,similarity_pct,detail,recommendation
D734,CLASS,logs,L5_schemas/audit_models.py,class AuditStatus:35-41,logs,L5_schemas/models.py,class AuditStatus:35-41,100.0,"Class 'AuditStatus' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D735,CLASS,general,L5_schemas/rac_models.py,class AuditDomain:52-58,logs,L5_schemas/audit_models.py,class AuditDomain:44-50,100.0,"Class 'AuditDomain' with same methods, 100.0% body match",DELETE_FROM_LOGS
D736,CLASS,general,L5_schemas/rac_models.py,class AuditDomain:52-58,logs,L5_schemas/models.py,class AuditDomain:44-50,100.0,"Class 'AuditDomain' with same methods, 100.0% body match",DELETE_FROM_LOGS
D737,CLASS,logs,L5_schemas/audit_models.py,class AuditDomain:44-50,logs,L5_schemas/models.py,class AuditDomain:44-50,100.0,"Class 'AuditDomain' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D738,CLASS,general,L5_schemas/rac_models.py,class AuditAction:61-75,logs,L5_schemas/audit_models.py,class AuditAction:53-67,100.0,"Class 'AuditAction' with same methods, 100.0% body match",DELETE_FROM_LOGS
D739,CLASS,general,L5_schemas/rac_models.py,class AuditAction:61-75,logs,L5_schemas/models.py,class AuditAction:53-67,100.0,"Class 'AuditAction' with same methods, 100.0% body match",DELETE_FROM_LOGS
D740,CLASS,logs,L5_schemas/audit_models.py,class AuditAction:53-67,logs,L5_schemas/models.py,class AuditAction:53-67,100.0,"Class 'AuditAction' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D741,CLASS,general,L5_schemas/rac_models.py,class AuditExpectation:79-139,logs,L5_schemas/audit_models.py,class AuditExpectation:71-131,100.0,"Class 'AuditExpectation' with same methods, 100.0% body match",DELETE_FROM_LOGS
D742,CLASS,general,L5_schemas/rac_models.py,class AuditExpectation:79-139,logs,L5_schemas/models.py,class AuditExpectation:71-131,100.0,"Class 'AuditExpectation' with same methods, 100.0% body match",DELETE_FROM_LOGS
D743,CLASS,logs,L5_schemas/audit_models.py,class AuditExpectation:71-131,logs,L5_schemas/models.py,class AuditExpectation:71-131,100.0,"Class 'AuditExpectation' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D744,CLASS,general,L5_schemas/rac_models.py,class AckStatus:142-147,logs,L5_schemas/audit_models.py,class AckStatus:134-139,100.0,"Class 'AckStatus' with same methods, 100.0% body match",DELETE_FROM_LOGS
D745,CLASS,general,L5_schemas/rac_models.py,class AckStatus:142-147,logs,L5_schemas/models.py,class AckStatus:134-139,100.0,"Class 'AckStatus' with same methods, 100.0% body match",DELETE_FROM_LOGS
D746,CLASS,logs,L5_schemas/audit_models.py,class AckStatus:134-139,logs,L5_schemas/models.py,class AckStatus:134-139,100.0,"Class 'AckStatus' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D747,CLASS,general,L5_schemas/rac_models.py,class DomainAck:151-229,logs,L5_schemas/audit_models.py,class DomainAck:143-221,100.0,"Class 'DomainAck' with same methods, 100.0% body match",DELETE_FROM_LOGS
D748,CLASS,general,L5_schemas/rac_models.py,class DomainAck:151-229,logs,L5_schemas/models.py,class DomainAck:143-221,100.0,"Class 'DomainAck' with same methods, 100.0% body match",DELETE_FROM_LOGS
D749,CLASS,logs,L5_schemas/audit_models.py,class DomainAck:143-221,logs,L5_schemas/models.py,class DomainAck:143-221,100.0,"Class 'DomainAck' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D750,CLASS,general,L5_schemas/rac_models.py,class ReconciliationResult:233-296,logs,L5_schemas/audit_models.py,class ReconciliationResult:225-288,100.0,"Class 'ReconciliationResult' with same methods, 100.0% body match",DELETE_FROM_LOGS
D751,CLASS,general,L5_schemas/rac_models.py,class ReconciliationResult:233-296,logs,L5_schemas/models.py,class ReconciliationResult:225-288,100.0,"Class 'ReconciliationResult' with same methods, 100.0% body match",DELETE_FROM_LOGS
D752,CLASS,logs,L5_schemas/audit_models.py,class ReconciliationResult:225-288,logs,L5_schemas/models.py,class ReconciliationResult:225-288,100.0,"Class 'ReconciliationResult' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D753,CLASS,general,L5_schemas/skill.py,class HttpMethod:72-81,integrations,L5_engines/http_connector.py,class HttpMethod:76-82,70.6,"Class 'HttpMethod' with same methods, 70.6% body match",DELETE_FROM_INTEGRATIONS
D754,CLASS,general,L6_drivers/knowledge_plane.py,class KnowledgePlaneStatus:36-45,general,L5_lifecycle/drivers/knowledge_plane.py,class KnowledgePlaneStatus:35-44,100.0,"Class 'KnowledgePlaneStatus' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D755,CLASS,general,L6_drivers/knowledge_plane.py,class KnowledgeNodeType:48-57,general,L5_lifecycle/drivers/knowledge_plane.py,class KnowledgeNodeType:47-56,100.0,"Class 'KnowledgeNodeType' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D756,CLASS,general,L6_drivers/knowledge_plane.py,class KnowledgeNode:61-112,general,L5_lifecycle/drivers/knowledge_plane.py,class KnowledgeNode:60-111,100.0,"Class 'KnowledgeNode' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D757,CLASS,general,L6_drivers/knowledge_plane.py,class KnowledgePlane:116-257,general,L5_lifecycle/drivers/knowledge_plane.py,class KnowledgePlane:115-256,100.0,"Class 'KnowledgePlane' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D758,CLASS,general,L6_drivers/knowledge_plane.py,class KnowledgePlaneError:260-277,general,L5_lifecycle/drivers/knowledge_plane.py,class KnowledgePlaneError:259-276,100.0,"Class 'KnowledgePlaneError' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D759,CLASS,general,L6_drivers/knowledge_plane.py,class KnowledgePlaneStats:281-302,general,L5_lifecycle/drivers/knowledge_plane.py,class KnowledgePlaneStats:280-301,100.0,"Class 'KnowledgePlaneStats' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D760,CLASS,general,L6_drivers/knowledge_plane.py,class KnowledgePlaneRegistry:305-434,general,L5_lifecycle/drivers/knowledge_plane.py,class KnowledgePlaneRegistry:304-433,100.0,"Class 'KnowledgePlaneRegistry' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D761,CLASS,general,L5_lifecycle/drivers/execution.py,class IngestionSourceType:65-71,integrations,L6_drivers/execution.py,class IngestionSourceType:66-72,100.0,"Class 'IngestionSourceType' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D762,CLASS,general,L5_lifecycle/drivers/execution.py,class IngestionBatch:75-92,integrations,L6_drivers/execution.py,class IngestionBatch:76-93,100.0,"Class 'IngestionBatch' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D763,CLASS,general,L5_lifecycle/drivers/execution.py,class IngestionResult:96-118,integrations,L6_drivers/execution.py,class IngestionResult:97-119,100.0,"Class 'IngestionResult' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D764,CLASS,general,L5_lifecycle/drivers/execution.py,class DataIngestionExecutor:121-618,integrations,L6_drivers/execution.py,class DataIngestionExecutor:122-619,100.0,"Class 'DataIngestionExecutor' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D765,CLASS,general,L5_lifecycle/drivers/execution.py,class IndexingResult:626-646,integrations,L6_drivers/execution.py,class IndexingResult:627-647,100.0,"Class 'IndexingResult' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D766,CLASS,general,L5_lifecycle/drivers/execution.py,class IndexingExecutor:649-936,integrations,L6_drivers/execution.py,class IndexingExecutor:650-937,100.0,"Class 'IndexingExecutor' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D767,CLASS,general,L5_lifecycle/drivers/execution.py,class SensitivityLevel:943-948,integrations,L6_drivers/execution.py,class SensitivityLevel:944-949,100.0,"Class 'SensitivityLevel' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D768,CLASS,general,L5_lifecycle/drivers/execution.py,class PIIType:951-962,integrations,L6_drivers/execution.py,class PIIType:952-963,100.0,"Class 'PIIType' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D769,CLASS,general,L5_lifecycle/drivers/execution.py,class PIIDetection:966-971,integrations,L6_drivers/execution.py,class PIIDetection:967-972,100.0,"Class 'PIIDetection' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D770,CLASS,general,L5_lifecycle/drivers/execution.py,class ClassificationResult:975-999,integrations,L6_drivers/execution.py,class ClassificationResult:976-1000,100.0,"Class 'ClassificationResult' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D771,CLASS,general,L5_lifecycle/drivers/execution.py,class ClassificationExecutor:1002-1275,integrations,L6_drivers/execution.py,class ClassificationExecutor:1003-1276,100.0,"Class 'ClassificationExecutor' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D772,CLASS,general,L5_lifecycle/engines/base.py,class StageStatus:47-52,general,L5_engines/lifecycle_stages_base.py,class StageStatus:47-52,100.0,"Class 'StageStatus' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D773,CLASS,general,L5_lifecycle/engines/base.py,class StageContext:56-79,general,L5_engines/lifecycle_stages_base.py,class StageContext:56-79,100.0,"Class 'StageContext' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D774,CLASS,general,L5_lifecycle/engines/base.py,class StageResult:83-155,general,L5_engines/lifecycle_stages_base.py,class StageResult:83-155,100.0,"Class 'StageResult' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D775,CLASS,general,L5_lifecycle/engines/base.py,class StageHandler:159-211,general,L5_engines/lifecycle_stages_base.py,class StageHandler:159-211,100.0,"Class 'StageHandler' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D776,CLASS,general,L5_lifecycle/engines/base.py,class BaseStageHandler:214-250,general,L5_engines/lifecycle_stages_base.py,class BaseStageHandler:214-250,100.0,"Class 'BaseStageHandler' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D777,CLASS,general,L5_lifecycle/engines/base.py,class StageRegistry:253-317,general,L5_engines/lifecycle_stages_base.py,class StageRegistry:253-317,100.0,"Class 'StageRegistry' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D778,CLASS,general,L5_engines/alert_log_linker.py,class AlertLogLinkType:51-60,incidents,L5_engines/alert_log_linker.py,class AlertLogLinkType:50-59,100.0,"Class 'AlertLogLinkType' with same methods, 100.0% body match",DELETE_FROM_INCIDENTS
D779,CLASS,general,L5_engines/alert_log_linker.py,class AlertLogLinkStatus:63-69,incidents,L5_engines/alert_log_linker.py,class AlertLogLinkStatus:62-68,100.0,"Class 'AlertLogLinkStatus' with same methods, 100.0% body match",DELETE_FROM_INCIDENTS
D780,CLASS,general,L5_engines/alert_log_linker.py,class AlertLogLinkError:72-103,incidents,L5_engines/alert_log_linker.py,class AlertLogLinkError:71-102,100.0,"Class 'AlertLogLinkError' with same methods, 100.0% body match",DELETE_FROM_INCIDENTS
D781,CLASS,general,L5_engines/alert_log_linker.py,class AlertLogLink:107-196,incidents,L5_engines/alert_log_linker.py,class AlertLogLink:106-195,100.0,"Class 'AlertLogLink' with same methods, 100.0% body match",DELETE_FROM_INCIDENTS
D782,CLASS,general,L5_engines/alert_log_linker.py,class AlertLogLinkResponse:200-215,incidents,L5_engines/alert_log_linker.py,class AlertLogLinkResponse:199-214,100.0,"Class 'AlertLogLinkResponse' with same methods, 100.0% body match",DELETE_FROM_INCIDENTS
D783,CLASS,general,L5_engines/alert_log_linker.py,class AlertLogLinker:218-673,incidents,L5_engines/alert_log_linker.py,class AlertLogLinker:217-672,100.0,"Class 'AlertLogLinker' with same methods, 100.0% body match",DELETE_FROM_INCIDENTS
D784,CLASS,general,L5_engines/audit_durability.py,class DurabilityCheckResult:44-50,general,L5_engines/durability.py,class DurabilityCheckResult:44-50,100.0,"Class 'DurabilityCheckResult' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D785,CLASS,general,L5_engines/audit_durability.py,class RACDurabilityEnforcementError:53-81,general,L5_engines/durability.py,class RACDurabilityEnforcementError:53-81,100.0,"Class 'RACDurabilityEnforcementError' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D786,CLASS,general,L5_engines/audit_durability.py,class DurabilityCheckResponse:85-102,general,L5_engines/durability.py,class DurabilityCheckResponse:85-102,100.0,"Class 'DurabilityCheckResponse' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D787,CLASS,general,L5_engines/audit_durability.py,class RACDurabilityChecker:105-281,general,L5_engines/durability.py,class RACDurabilityChecker:105-281,100.0,"Class 'RACDurabilityChecker' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D788,CLASS,general,L5_engines/audit_store.py,class StoreDurabilityMode:64-68,logs,L6_drivers/audit_store.py,class StoreDurabilityMode:71-75,100.0,"Class 'StoreDurabilityMode' with same methods, 100.0% body match",DELETE_FROM_LOGS
D789,CLASS,general,L5_engines/audit_store.py,class StoreDurabilityMode:64-68,logs,L6_drivers/store.py,class StoreDurabilityMode:70-74,100.0,"Class 'StoreDurabilityMode' with same methods, 100.0% body match",DELETE_FROM_LOGS
D790,CLASS,logs,L6_drivers/audit_store.py,class StoreDurabilityMode:71-75,logs,L6_drivers/store.py,class StoreDurabilityMode:70-74,100.0,"Class 'StoreDurabilityMode' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D791,CLASS,general,L5_engines/audit_store.py,class RACDurabilityError:71-74,logs,L6_drivers/audit_store.py,class RACDurabilityError:78-81,100.0,"Class 'RACDurabilityError' with same methods, 100.0% body match",DELETE_FROM_LOGS
D792,CLASS,general,L5_engines/audit_store.py,class RACDurabilityError:71-74,logs,L6_drivers/store.py,class RACDurabilityError:77-80,100.0,"Class 'RACDurabilityError' with same methods, 100.0% body match",DELETE_FROM_LOGS
D793,CLASS,logs,L6_drivers/audit_store.py,class RACDurabilityError:78-81,logs,L6_drivers/store.py,class RACDurabilityError:77-80,100.0,"Class 'RACDurabilityError' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D794,CLASS,general,L5_engines/audit_store.py,class AuditStore:103-425,logs,L6_drivers/audit_store.py,class AuditStore:110-432,100.0,"Class 'AuditStore' with same methods, 100.0% body match",DELETE_FROM_LOGS
D795,CLASS,general,L5_engines/audit_store.py,class AuditStore:103-425,logs,L6_drivers/store.py,class AuditStore:109-431,100.0,"Class 'AuditStore' with same methods, 100.0% body match",DELETE_FROM_LOGS
D796,CLASS,logs,L6_drivers/audit_store.py,class AuditStore:110-432,logs,L6_drivers/store.py,class AuditStore:109-431,100.0,"Class 'AuditStore' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D797,CLASS,general,L5_engines/compliance_facade.py,class ComplianceScope:63-69,logs,L5_engines/compliance_facade.py,class ComplianceScope:60-66,100.0,"Class 'ComplianceScope' with same methods, 100.0% body match",DELETE_FROM_LOGS
D798,CLASS,general,L5_engines/compliance_facade.py,class ComplianceStatus:72-77,logs,L5_engines/compliance_facade.py,class ComplianceStatus:69-74,100.0,"Class 'ComplianceStatus' with same methods, 100.0% body match",DELETE_FROM_LOGS
D799,CLASS,general,L5_engines/compliance_facade.py,class ComplianceRule:81-99,logs,L5_engines/compliance_facade.py,class ComplianceRule:78-96,100.0,"Class 'ComplianceRule' with same methods, 100.0% body match",DELETE_FROM_LOGS
D800,CLASS,general,L5_engines/compliance_facade.py,class ComplianceViolation:103-119,logs,L5_engines/compliance_facade.py,class ComplianceViolation:100-116,100.0,"Class 'ComplianceViolation' with same methods, 100.0% body match",DELETE_FROM_LOGS
D801,CLASS,general,L5_engines/compliance_facade.py,class ComplianceReport:123-151,logs,L5_engines/compliance_facade.py,class ComplianceReport:120-148,100.0,"Class 'ComplianceReport' with same methods, 100.0% body match",DELETE_FROM_LOGS
D802,CLASS,general,L5_engines/compliance_facade.py,class ComplianceStatusInfo:155-171,logs,L5_engines/compliance_facade.py,class ComplianceStatusInfo:152-168,100.0,"Class 'ComplianceStatusInfo' with same methods, 100.0% body match",DELETE_FROM_LOGS
D803,CLASS,general,L5_engines/compliance_facade.py,class ComplianceFacade:174-495,logs,L5_engines/compliance_facade.py,class ComplianceFacade:171-492,100.0,"Class 'ComplianceFacade' with same methods, 100.0% body match",DELETE_FROM_LOGS
D804,CLASS,general,L5_engines/control_registry.py,class SOC2Category:52-59,logs,L5_engines/control_registry.py,class SOC2Category:51-58,100.0,"Class 'SOC2Category' with same methods, 100.0% body match",DELETE_FROM_LOGS
D805,CLASS,general,L5_engines/control_registry.py,class SOC2ComplianceStatus:62-69,logs,L5_engines/control_registry.py,class SOC2ComplianceStatus:61-68,100.0,"Class 'SOC2ComplianceStatus' with same methods, 100.0% body match",DELETE_FROM_LOGS
D806,CLASS,general,L5_engines/control_registry.py,class SOC2Control:73-99,logs,L5_engines/control_registry.py,class SOC2Control:72-98,100.0,"Class 'SOC2Control' with same methods, 100.0% body match",DELETE_FROM_LOGS
D807,CLASS,general,L5_engines/control_registry.py,class SOC2ControlMapping:103-133,logs,L5_engines/control_registry.py,class SOC2ControlMapping:102-132,100.0,"Class 'SOC2ControlMapping' with same methods, 100.0% body match",DELETE_FROM_LOGS
D808,CLASS,general,L5_engines/control_registry.py,class SOC2ControlRegistry:136-443,logs,L5_engines/control_registry.py,class SOC2ControlRegistry:135-442,100.0,"Class 'SOC2ControlRegistry' with same methods, 100.0% body match",DELETE_FROM_LOGS
D809,CLASS,general,L5_engines/cus_credential_service.py,class CusCredentialService:55-477,integrations,L5_vault/engines/cus_credential_engine.py,class CusCredentialService:58-480,100.0,"Class 'CusCredentialService' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D810,CLASS,general,L5_engines/fatigue_controller.py,class AlertFatigueMode:37-43,policies,L5_engines/fatigue_controller.py,class AlertFatigueMode:37-43,100.0,"Class 'AlertFatigueMode' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D811,CLASS,general,L5_engines/fatigue_controller.py,class AlertFatigueAction:46-54,policies,L5_engines/fatigue_controller.py,class AlertFatigueAction:46-54,100.0,"Class 'AlertFatigueAction' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D812,CLASS,general,L5_engines/fatigue_controller.py,class AlertFatigueConfig:58-92,policies,L5_engines/fatigue_controller.py,class AlertFatigueConfig:58-92,100.0,"Class 'AlertFatigueConfig' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D813,CLASS,general,L5_engines/fatigue_controller.py,class AlertFatigueState:96-253,policies,L5_engines/fatigue_controller.py,class AlertFatigueState:96-253,100.0,"Class 'AlertFatigueState' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D814,CLASS,general,L5_engines/fatigue_controller.py,class AlertFatigueStats:257-301,policies,L5_engines/fatigue_controller.py,class AlertFatigueStats:257-301,100.0,"Class 'AlertFatigueStats' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D815,CLASS,general,L5_engines/fatigue_controller.py,class AlertFatigueError:304-324,policies,L5_engines/fatigue_controller.py,class AlertFatigueError:304-324,100.0,"Class 'AlertFatigueError' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D816,CLASS,general,L5_engines/fatigue_controller.py,class FatigueCheckResult:328-348,policies,L5_engines/fatigue_controller.py,class FatigueCheckResult:328-348,100.0,"Class 'FatigueCheckResult' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D817,CLASS,general,L5_engines/fatigue_controller.py,class AlertFatigueController:351-688,policies,L5_engines/fatigue_controller.py,class AlertFatigueController:351-688,100.0,"Class 'AlertFatigueController' with same methods, 100.0% body match",DELETE_FROM_POLICIES
D818,CLASS,general,L5_engines/lifecycle_facade.py,class AgentState:69-77,general,L5_engines/lifecycle/lifecycle_facade.py,class AgentState:64-72,100.0,"Class 'AgentState' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D819,CLASS,general,L5_engines/lifecycle_facade.py,class AgentLifecycle:91-119,general,L5_engines/lifecycle/lifecycle_facade.py,class AgentLifecycle:86-114,100.0,"Class 'AgentLifecycle' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D820,CLASS,general,L5_engines/lifecycle_facade.py,class RunLifecycle:123-157,general,L5_engines/lifecycle/lifecycle_facade.py,class RunLifecycle:118-152,100.0,"Class 'RunLifecycle' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D821,CLASS,general,L5_engines/lifecycle_facade.py,class LifecycleSummary:161-187,general,L5_engines/lifecycle/lifecycle_facade.py,class LifecycleSummary:156-182,100.0,"Class 'LifecycleSummary' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D822,CLASS,general,L5_engines/lifecycle_facade.py,class LifecycleFacade:190-686,general,L5_engines/lifecycle/lifecycle_facade.py,class LifecycleFacade:185-681,100.0,"Class 'LifecycleFacade' with same methods, 100.0% body match",DELETE_FROM_GENERAL
D823,CLASS,general,L5_engines/monitors_facade.py,class MonitorType:67-73,integrations,L5_engines/monitors_facade.py,class MonitorType:64-70,100.0,"Class 'MonitorType' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D824,CLASS,general,L5_engines/monitors_facade.py,class MonitorStatus:76-81,integrations,L5_engines/monitors_facade.py,class MonitorStatus:73-78,100.0,"Class 'MonitorStatus' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D825,CLASS,general,L5_engines/monitors_facade.py,class CheckStatus:84-89,integrations,L5_engines/monitors_facade.py,class CheckStatus:81-86,100.0,"Class 'CheckStatus' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D826,CLASS,general,L5_engines/monitors_facade.py,class MonitorConfig:93-129,integrations,L5_engines/monitors_facade.py,class MonitorConfig:90-126,100.0,"Class 'MonitorConfig' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D827,CLASS,general,L5_engines/monitors_facade.py,class HealthCheckResult:133-155,integrations,L5_engines/monitors_facade.py,class HealthCheckResult:130-152,100.0,"Class 'HealthCheckResult' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D828,CLASS,general,L5_engines/monitors_facade.py,class MonitorStatusSummary:159-177,integrations,L5_engines/monitors_facade.py,class MonitorStatusSummary:156-174,100.0,"Class 'MonitorStatusSummary' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D829,CLASS,general,L5_engines/monitors_facade.py,class MonitorsFacade:180-518,integrations,L5_engines/monitors_facade.py,class MonitorsFacade:177-515,100.0,"Class 'MonitorsFacade' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D830,CLASS,general,L5_engines/retrieval_facade.py,class AccessResult:67-93,integrations,L5_engines/retrieval_facade.py,class AccessResult:69-95,100.0,"Class 'AccessResult' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D831,CLASS,general,L5_engines/retrieval_facade.py,class PlaneInfo:97-115,integrations,L5_engines/retrieval_facade.py,class PlaneInfo:99-117,100.0,"Class 'PlaneInfo' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D832,CLASS,general,L5_engines/retrieval_facade.py,class EvidenceInfo:119-145,integrations,L5_engines/retrieval_facade.py,class EvidenceInfo:121-147,100.0,"Class 'EvidenceInfo' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D833,CLASS,general,L5_engines/retrieval_facade.py,class RetrievalFacade:148-495,integrations,L5_engines/retrieval_facade.py,class RetrievalFacade:150-497,100.0,"Class 'RetrievalFacade' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D834,CLASS,general,L5_engines/retrieval_mediator.py,class MediationAction:59-64,integrations,L5_engines/retrieval_mediator.py,class MediationAction:60-65,100.0,"Class 'MediationAction' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D835,CLASS,general,L5_engines/retrieval_mediator.py,class MediatedResult:68-78,integrations,L5_engines/retrieval_mediator.py,class MediatedResult:69-79,100.0,"Class 'MediatedResult' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D836,CLASS,general,L5_engines/retrieval_mediator.py,class PolicyCheckResult:82-87,integrations,L5_engines/retrieval_mediator.py,class PolicyCheckResult:83-88,100.0,"Class 'PolicyCheckResult' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D837,CLASS,general,L5_engines/retrieval_mediator.py,class EvidenceRecord:91-102,integrations,L5_engines/retrieval_mediator.py,class EvidenceRecord:92-103,100.0,"Class 'EvidenceRecord' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D838,CLASS,general,L5_engines/retrieval_mediator.py,class MediationDeniedError:105-119,integrations,L5_engines/retrieval_mediator.py,class MediationDeniedError:106-120,100.0,"Class 'MediationDeniedError' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D839,CLASS,general,L5_engines/retrieval_mediator.py,class Connector:123-129,integrations,L5_engines/retrieval_mediator.py,class Connector:124-130,100.0,"Class 'Connector' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D840,CLASS,general,L5_engines/retrieval_mediator.py,class ConnectorRegistry:133-142,integrations,L5_engines/retrieval_mediator.py,class ConnectorRegistry:134-143,100.0,"Class 'ConnectorRegistry' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D841,CLASS,general,L5_engines/retrieval_mediator.py,class PolicyChecker:146-157,integrations,L5_engines/retrieval_mediator.py,class PolicyChecker:147-158,100.0,"Class 'PolicyChecker' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D842,CLASS,general,L5_engines/retrieval_mediator.py,class EvidenceService:161-177,integrations,L5_engines/retrieval_mediator.py,class EvidenceService:162-178,100.0,"Class 'EvidenceService' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D843,CLASS,general,L5_engines/retrieval_mediator.py,class RetrievalMediator:180-424,integrations,L5_engines/retrieval_mediator.py,class RetrievalMediator:181-425,100.0,"Class 'RetrievalMediator' with same methods, 100.0% body match",DELETE_FROM_INTEGRATIONS
D844,CLASS,incidents,L5_engines/hallucination_detector.py,class HallucinationType:56-75,policies,L5_engines/hallucination_detector.py,class HallucinationType:55-74,100.0,"Class 'HallucinationType' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D845,CLASS,incidents,L5_engines/hallucination_detector.py,class HallucinationSeverity:78-84,policies,L5_engines/hallucination_detector.py,class HallucinationSeverity:77-83,100.0,"Class 'HallucinationSeverity' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D846,CLASS,incidents,L5_engines/hallucination_detector.py,class HallucinationIndicator:88-112,policies,L5_engines/hallucination_detector.py,class HallucinationIndicator:87-111,100.0,"Class 'HallucinationIndicator' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D847,CLASS,incidents,L5_engines/hallucination_detector.py,class HallucinationResult:116-163,policies,L5_engines/hallucination_detector.py,class HallucinationResult:115-162,100.0,"Class 'HallucinationResult' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D848,CLASS,incidents,L5_engines/hallucination_detector.py,class HallucinationConfig:167-192,policies,L5_engines/hallucination_detector.py,class HallucinationConfig:166-191,100.0,"Class 'HallucinationConfig' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D849,CLASS,incidents,L5_engines/hallucination_detector.py,class HallucinationDetector:195-441,policies,L5_engines/hallucination_detector.py,class HallucinationDetector:194-440,100.0,"Class 'HallucinationDetector' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D850,CLASS,integrations,L5_vault/engines/service.py,class CredentialAccessRecord:45-55,integrations,L5_engines/service.py,class CredentialAccessRecord:44-54,100.0,"Class 'CredentialAccessRecord' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D851,CLASS,integrations,L5_vault/engines/service.py,class CredentialService:58-551,integrations,L5_engines/service.py,class CredentialService:57-550,100.0,"Class 'CredentialService' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
