s_no,source_path,audience,domain,layer,target_path,file_header,docstring,existing_hoc_path,auto_status,audit_status,audit_notes,action
426,app/houseofcards/customer/policies/engines/llm_policy_engine.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/llm_policy_engine.py,"# Layer: L4 — Domain Engine (System Truth)\n# Product: system-wide (NOT console-owned)\n# Temporal:\n#   Trigger: api|worker\n#   Execution: sync\n# Role: LLM policy and safety limits enforcement\n# Callers: OpenAIAdapter (L3), TenantLLMConfig (L3), llm_invoke skills\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: PIN-254 Phase B Fix\n\n""""""\nL4 LLM Policy Engine - Domain Authority for LLM Safety and Cost Controls\n\nB01/B05 FIX: Moved from L3 adapters to L4 domain engine.","\nL4 LLM Policy Engine - Domain Authority for LLM Safety and Cost Controls\n\nB01/B05 FIX: Moved from L3 adapters to L4 domain engine.\nThis engine is the authoritative source for:\n- Safety limits (max tokens, max cost, rate limits)\n- Model selection policy\n- Budget enforcement\n- Model restrictions\n\nL3 adapters must delegate all policy decisions to this engine.\n\nEnvironment Variables:\n- LLM_MAX_TOKENS_PER_REQUEST: Max tokens per request (default: 16000)\n- LLM_MAX_COST_CENTS_PER_REQUEST: Max cost in ",,NEEDS_CLASSIFICATION,ITERATION_1,L5 Engine,TRANSFER
427,app/houseofcards/customer/policies/engines/llm_threshold_service.py,CUSTOMER,activity,L5,app/houseofcards/customer/policies/engines/llm_threshold_service.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Temporal:\n#   Trigger: api | worker\n#   Execution: sync\n# Role: LLM run threshold resolution and evaluation\n# Callers: api/activity/*, worker/runtime/*\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: Policies → Limits → Thresholds → Set Params panel\n#\n# =============================================================================\n# SIGNAL EMISSION ARCHITECTURE\n# =============================================================================\n#","\nLLM Threshold Service\n\nProvides:\n- ThresholdParams: Validated threshold configuration\n- LLMRunThresholdResolver: Resolves effective params from Policy → Limit chain\n- LLMRunEvaluator: Evaluates runs against thresholds, emits signals\n- emit_and_persist_threshold_signal: Dual emit to Founder AND Customer consoles\n\nThis is the governance layer that enables:\n- ACT-LLM-LIVE-O2: ""Surface live runs exceeding expected execution time""\n- ACT-LLM-COMP-O3: ""Expose completed runs that ended in failure""\n\nSaf",,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
428,app/houseofcards/customer/policies/engines/mapper.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/mapper.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: sync\n# Role: Map incidents to relevant SOC2 controls\n# Callers: services/export_bundle_service.py, api/incidents.py\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: GAP-025 (SOC2 Control Mapping)\n\n""""""\nModule: mapper\nPurpose: Map incidents and evidence to SOC2 controls.\n",\nModule: mapper\nPurpose: Map incidents and evidence to SOC2 controls.\n\nProvides intelligent mapping of incident categories and evidence\nto the appropriate SOC2 Trust Service Criteria controls.\n\nExports:\n    - SOC2ControlMapper: Maps incidents to controls\n    - get_control_mappings_for_incident: Main entry point\n,,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
429,app/houseofcards/customer/policies/engines/override_service.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/override_service.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Limit override service (PIN-LIM-05)\n# Callers: api/limits/override.py\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: PIN-LIM-05\n\n""""""\nLimit Override Service (PIN-LIM-05)\n\nLifecycle of temporary limit overrides.",\nLimit Override Service (PIN-LIM-05)\n\nLifecycle of temporary limit overrides.\n\nResponsibilities:\n- Create override requests\n- Handle approval workflow\n- Expiry handling\n- Attach justification & requester\n- Emit signals to runtime evaluator\n- Audit events\n,,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
430,app/houseofcards/customer/policies/engines/policy_graph_engine.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/policy_graph_engine.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: sync\n# Role: Policy conflict detection and dependency graph computation\n# Callers: policies.py, policy_layer.py\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: PIN-411 (Gap Closure), DFT-O4, DFT-O5\n\n""""""\nPolicy Graph Engine — Conflict Detection & Dependency Analysis\n\nThis module implements:","\nPolicy Graph Engine — Conflict Detection & Dependency Analysis\n\nThis module implements:\n- PolicyConflictEngine: Detects logical contradictions between policies (DFT-O4)\n- PolicyDependencyEngine: Computes structural relationships between policies (DFT-O5)\n\nThese engines answer STATIC governance questions, not runtime enforcement.\nThey must be deterministic, explainable, and replayable.\n\nReference: PIN-411 Gap Closure Spec (Part A)\n",,NEEDS_CLASSIFICATION,ITERATION_1,L5 Engine,TRANSFER
431,app/houseofcards/customer/policies/engines/policy_limits_service.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/policy_limits_service.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Policy limits CRUD service (PIN-LIM-01)\n# Callers: api/policies.py\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: PIN-LIM-01\n\n""""""\nPolicy Limits Service (PIN-LIM-01)\n\nAuthoritative writer for policy limits table.","\nPolicy Limits Service (PIN-LIM-01)\n\nAuthoritative writer for policy limits table.\n\nResponsibilities:\n- Create/update/delete limits\n- Validate scope (tenant / worker / global)\n- Enforce immutables (category, type cannot change after creation)\n- Emit audit events\n",,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
432,app/houseofcards/customer/policies/engines/policy_mapper.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/policy_mapper.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Wiring Type: policy-gate\n# Parent Gap: GAP-063 (MCPConnector), GAP-087 (PolicyGate)\n# Reference: GAP-142\n# Depends On: GAP-141 (MCPServerRegistry)\n# Temporal:\n#   Trigger: worker (tool invocation)\n#   Execution: async\n# Role: Map MCP tool invocations to policy gates\n# Callers: Runner, skill executor\n# Allowed Imports: L6\n# Forbidden Imports: L1, L2, L3, L5\n\n""""""",\nModule: policy_mapper\nPurpose: Map MCP tool invocations to policy gates.\n\nWires:\n    - Source: app/services/mcp/server_registry.py (tools)\n    - Source: app/services/policies/policy_engine.py (policy evaluation)\n    - Target: Tool invocations are gated by policy\n\nThis module:\n    1. Maps MCP tool invocations to policy checks\n    2. Determines required permissions for each tool\n    3. Evaluates policy before allowing invocation\n    4. Provides deny-by-default for unknown tools\n\nAcceptance Criter,,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
433,app/houseofcards/customer/policies/engines/policy_proposal.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/policy_proposal.py,"# Layer: L3 — Boundary Adapter (Console → Platform)\n# Product: AI Console\n# Callers: None (ORPHAN - pending M25+ integration)\n# Reference: PIN-240\n# NOTE: Service complete, UI integration missing. Human approval required.\n\n""""""\nPolicy Proposal Service (PB-S4)\n\nProposes policy changes based on observed feedback WITHOUT auto-enforcement.\n\nPB-S4 Contract:\n- Observe feedback patterns → propose policy → wait for human\n- NO auto-enforcement\n- NO execution modification",\nPolicy Proposal Service (PB-S4)\n\nProposes policy changes based on observed feedback WITHOUT auto-enforcement.\n\nPB-S4 Contract:\n- Observe feedback patterns → propose policy → wait for human\n- NO auto-enforcement\n- NO execution modification\n- Human approval is MANDATORY\n\nRule: Propose → Review → Decide (Human)\n,,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
434,app/houseofcards/customer/policies/engines/policy_rules_service.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/policy_rules_service.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Policy rules CRUD service (PIN-LIM-02)\n# Callers: api/policies.py\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: PIN-LIM-02\n\n""""""\nPolicy Rules Service (PIN-LIM-02)\n\nPersist and validate policy rule logic.",\nPolicy Rules Service (PIN-LIM-02)\n\nPersist and validate policy rule logic.\n\nResponsibilities:\n- Create/update rules\n- Rule syntax validation\n- Link rules → limits\n- Handle retirement (rules are never deleted)\n- Emit audit events\n,,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
435,app/houseofcards/customer/policies/engines/policy_violation_service.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/policy_violation_service.py,"# Layer: L4 — Domain Engine (System Truth)\n# Product: system-wide\n# Role: S3 violation truth model, fact persistence, evidence linking\n# Callers: L4 policy engine, L5 workers\n# Reference: PIN-242 (Baseline Freeze)\n\n""""""\nPolicy Violation Service - S3 Hardening for Phase A.5 Verification\n\nThis service implements the S3 truth model from PIN-195:\n1. Violation detection\n2. Violation fact persistence\n3. Incident creation (severity-bound)\n4. Evidence linking\n5. API + Console exposure","\nPolicy Violation Service - S3 Hardening for Phase A.5 Verification\n\nThis service implements the S3 truth model from PIN-195:\n1. Violation detection\n2. Violation fact persistence\n3. Incident creation (severity-bound)\n4. Evidence linking\n5. API + Console exposure\n\nCritical invariants (VERIFICATION_MODE):\n- No incident may exist without a persisted violation fact\n- Policy must be enabled for tenant\n- Evidence must exist before incident creation\n- One incident per (run_id, policy_id)\n- Cost and pol",,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
436,app/houseofcards/customer/policies/engines/simulation_service.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/simulation_service.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Limits simulation service (PIN-LIM-04)\n# Callers: api/limits/simulate.py\n# Allowed Imports: L5, L6\n# Forbidden Imports: L1, L2, L3\n# Reference: PIN-LIM-04\n\n""""""\nLimits Simulation Service (PIN-LIM-04)\n\nCoordination layer for pre-execution limit checks.","\nLimits Simulation Service (PIN-LIM-04)\n\nCoordination layer for pre-execution limit checks.\n\nResponsibilities:\n- Aggregate all limit types (tenant quotas, cost budgets, worker limits, policy limits)\n- Load active overrides\n- Call evaluator\n- Normalize response for API\n",,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
437,app/houseofcards/customer/policies/engines/snapshot_service.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/engines/snapshot_service.py,"# Layer: L4 — Domain Engines\n# Product: system-wide\n# Reference: GAP-029 (Policy snapshot immutability)\n""""""\nPolicy Snapshot Immutability Service (GAP-029).\n\nProvides immutable policy snapshot management with:\n- Immutability enforcement (no modifications after creation)\n- Snapshot versioning and history\n- Integrity verification\n- Tenant isolation\n""""""\n\nfrom dataclasses import dataclass, field\nfrom datetime import datetime, timezone",\nPolicy Snapshot Immutability Service (GAP-029).\n\nProvides immutable policy snapshot management with:\n- Immutability enforcement (no modifications after creation)\n- Snapshot versioning and history\n- Integrity verification\n- Tenant isolation\n,,NEEDS_CLASSIFICATION,ITERATION_1,In engines/ dir,TRANSFER
438,app/houseofcards/customer/policies/facades/__init__.py,CUSTOMER,policies,L5,app/houseofcards/customer/policies/facades/__init__.py,"# Layer: L4 — Domain Services\n# AUDIENCE: CUSTOMER\n# Role: policies domain - facades\n# Reference: DIRECTORY_REORGANIZATION_PLAN.md\n\n""""""\npolicies / facades\n\nExports will be added as files are moved here.\n""""""",\npolicies / facades\n\nExports will be added as files are moved here.\n,,NEEDS_CLASSIFICATION,ITERATION_1,Package init,TRANSFER
439,app/houseofcards/customer/policies/facades/controls_facade.py,CUSTOMER,policies,L3,app/houseofcards/customer/policies/facades/controls_facade.py,"# Layer: L4 — Domain Engine\n# AUDIENCE: CUSTOMER\n# PHASE: W4\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Controls Facade - Centralized access to control operations\n# Callers: L2 controls.py API, SDK\n# Allowed Imports: L4 control services, L6 (models, db)\n# Forbidden Imports: L1, L2, L3, L5\n# Reference: GAP-123 (Controls API)\n\n""""""\nControls Facade (L4 Domain Logic)",\nControls Facade (L4 Domain Logic)\n\nThis facade provides the external interface for control operations.\nAll control APIs MUST use this facade instead of directly importing\ninternal control modules.\n\nWhy This Facade Exists:\n- Prevents L2→L4 layer violations\n- Centralizes killswitch and control logic\n- Provides unified access to system controls\n- Single point for audit emission\n\nL2 API Routes (GAP-123):\n- GET /api/v1/controls (list controls)\n- GET /api/v1/controls/{id} (get control)\n- PUT /api/v1/,,NEEDS_CLASSIFICATION,ITERATION_1,L3 Facade → Adapter,TRANSFER
440,app/houseofcards/customer/policies/facades/governance_facade.py,CUSTOMER,policies,L3,app/houseofcards/customer/policies/facades/governance_facade.py,"# Layer: L4 — Domain Engine\n# Product: system-wide\n# Temporal:\n#   Trigger: api (governance control) or internal (health checks)\n#   Execution: sync\n# Role: Governance Facade - Centralized access to governance control operations\n# Callers: L2 governance.py API, SDK\n# Allowed Imports: L4 domain engines, L6 (models, db)\n# Forbidden Imports: L1, L2, L3, L5\n# Reference: GAP-090, GAP-091, GAP-092, GAP-095\n\n""""""\nGovernance Facade (L4 Domain Logic)\n\nThis facade provides the external interface for governance control operations.","\nGovernance Facade (L4 Domain Logic)\n\nThis facade provides the external interface for governance control operations.\nAll governance APIs MUST use this facade instead of directly importing\ninternal governance modules.\n\nWhy This Facade Exists:\n- Prevents L2→L4 layer violations\n- Centralizes governance control logic\n- Provides unified access to kill switch, degraded mode, conflict resolution\n- Single point for audit emission\n\nWrapped Services:\n- runtime_switch: Kill switch and degraded mode (GAP-06",,NEEDS_CLASSIFICATION,ITERATION_1,L3 Facade → Adapter,TRANSFER
441,app/houseofcards/customer/policies/facades/limits_facade.py,CUSTOMER,policies,L3,app/houseofcards/customer/policies/facades/limits_facade.py,"# Layer: L4 — Domain Engine\n# AUDIENCE: CUSTOMER\n# PHASE: W4\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Limits Facade - Centralized access to rate limits and quotas\n# Callers: L2 limits.py API, SDK\n# Allowed Imports: L4 limit services, L6 (models, db)\n# Forbidden Imports: L1, L2, L3, L5\n# Reference: GAP-122 (Limits API)\n\n""""""\nLimits Facade (L4 Domain Logic)",\nLimits Facade (L4 Domain Logic)\n\nThis facade provides the external interface for limit operations.\nAll limit APIs MUST use this facade instead of directly importing\ninternal limit modules.\n\nWhy This Facade Exists:\n- Prevents L2→L4 layer violations\n- Centralizes rate limit and quota logic\n- Provides unified access to usage tracking\n- Single point for audit emission\n\nL2 API Routes (GAP-122):\n- GET /api/v1/limits (list limits)\n- GET /api/v1/limits/{id} (get limit)\n- PUT /api/v1/limits/{id} (update,,NEEDS_CLASSIFICATION,ITERATION_1,L3 Facade → Adapter,TRANSFER
442,app/houseofcards/customer/policies/facades/policies_facade.py,CUSTOMER,policies,L3,app/houseofcards/customer/policies/facades/policies_facade.py,"# Layer: L4 — Domain Engine\n# AUDIENCE: CUSTOMER\n# Product: ai-console\n# Temporal:\n#   Trigger: api\n#   Execution: async (DB operations)\n# Role: Policies domain facade - unified entry point for policy management operations\n# Callers: L2 policies API (policies.py)\n# Allowed Imports: L6\n# Forbidden Imports: L1, L2, L3, L5\n# Reference: POLICIES Domain - Customer Console v1 Constitution\n#\n""""""\nPolicies Domain Facade (L4)\n","\nPolicies Domain Facade (L4)\n\nUnified facade for policy management operations.\n\nProvides:\n- Policy Rules: list, get detail\n- Limits: list, get detail\n- Lessons: list, get detail, stats\n- Policy State: synthesized snapshot\n- Policy Metrics: enforcement effectiveness\n- Policy Conflicts: detect contradictions\n- Policy Dependencies: structural relationships\n- Policy Violations: unified violation view\n- Budget Definitions: enforcement limits\n- Policy Requests: pending approvals\n\nAll operations are te",,NEEDS_CLASSIFICATION,ITERATION_1,L3 Facade → Adapter,TRANSFER
443,app/houseofcards/customer/policies/facades/run_governance_facade.py,CUSTOMER,policies,L3,app/houseofcards/customer/policies/facades/run_governance_facade.py,"# Layer: L4 — Domain Engine\n# Product: system-wide\n# Temporal:\n#   Trigger: worker (run lifecycle events)\n#   Execution: sync\n# Role: Run Governance Facade - Centralized access to governance operations for runs\n# Callers: L5 runner (worker runtime)\n# Allowed Imports: L4 domain engines (lessons, policy), L4 audit, L6 (models, db)\n# Forbidden Imports: L1, L2, L3\n# Reference: PIN-454 (Cross-Domain Orchestration Audit), FIX-002\n\n""""""\nRun Governance Facade (L4 Domain Logic)\n\nThis facade provides the external interface for governance operations",\nRun Governance Facade (L4 Domain Logic)\n\nThis facade provides the external interface for governance operations\nduring run execution. The L5 runner MUST use this facade instead of\ndirectly importing L4 engines.\n\nWhy This Facade Exists (PIN-454):\n- Prevents L5→L4 layer violations (runner importing engines directly)\n- Centralizes governance logic for run lifecycle\n- Provides RAC (Runtime Audit Contract) acknowledgment emission\n- Single point for audit expectation/acknowledgment emission\n\nWrapped S,,NEEDS_CLASSIFICATION,ITERATION_1,L3 Facade → Adapter,TRANSFER
444,app/houseofcards/customer/policies/schemas/__init__.py,CUSTOMER,policies,L6,app/houseofcards/customer/policies/schemas/__init__.py,"# Layer: L4 — Domain Services\n# AUDIENCE: CUSTOMER\n# Role: policies domain - schemas\n# Reference: DIRECTORY_REORGANIZATION_PLAN.md\n\n""""""\npolicies / schemas\n\nExports will be added as files are moved here.\n""""""",\npolicies / schemas\n\nExports will be added as files are moved here.\n,,NEEDS_CLASSIFICATION,ITERATION_1,L6 Data Layer (Schema),TRANSFER
445,app/houseofcards/duplicate/analytics/anomaly_severity.py,DEPRECATED,analytics,DELETE,app/houseofcards/duplicate/analytics/anomaly_severity.py,"# ============================================================\n# DUPLICATE — QUARANTINED (ANALYTICS DOMAIN)\n#\n# This enum is a historical duplicate and MUST NOT be used.\n#\n# Canonical Definition:\n#   houseofcards/customer/analytics/engines/cost_anomaly_detector.py\n#   Enum: AnomalySeverity (lines 60-65)\n#\n# Duplicate Origin:\n#   houseofcards/customer/analytics/facades/detection_facade.py\n#   (lines 67-71, now removed)\n#\n# Audit Reference:\n#   ANA-DUP-001","QUARANTINED — Use AnomalySeverity from cost_anomaly_detector.py instead.\n\nAnomaly severity levels.\n\nThis is the FROZEN facade version. The canonical version lives in:\nhouseofcards/customer/analytics/engines/cost_anomaly_detector.py\n\nMembers (100% overlap with canonical):\n    - LOW = ""LOW""      # +15% to +25%\n    - MEDIUM = ""MEDIUM""  # +25% to +40%\n    - HIGH = ""HIGH""    # >40%",,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
446,app/houseofcards/duplicate/general/alert_fatigue.py,DEPRECATED,general,DELETE,app/houseofcards/duplicate/general/alert_fatigue.py,# ==============================================================================\n# DEPRECATED - DO NOT USE\n# ==============================================================================\n# Status: DEPRECATED\n# Deprecated Date: 2026-01-23\n# Reason: DUPLICATE of fatigue_controller.py (GEN-DUP-001)\n# Canonical Location: app/houseofcards/customer/general/engines/fatigue_controller.py\n#\n# This file has been moved to the duplicate archive directory.\n# The canonical implementation is fatigue_controller.py which is the SUPERSET\n# with additional features:\n#   - Aggregation mode (MONITOR/WARN/ENFORCE/AGGREGATE)\n#   - Comprehensive stats tracking\n#   - Source-based tracking\n#   - Advanced cooldown periods,\nDEPRECATED: Alert Fatigue Controller\n\nTHIS MODULE IS DEPRECATED. Use fatigue_controller.py instead.\nCanonical location: app/houseofcards/customer/general/engines/fatigue_controller.py\n\nOriginal description:\nAlert Fatigue Controller\n\nProvides deduplication and fatigue controls for alerts:\n\n1. Same-domain alert deduplication (within configurable window)\n2. Per-domain cooldown periods\n3. Per-tenant fatigue settings\n4. Sliding window rate limiting\n\nDesign Principles:\n1. Alerts are important - but t,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
447,app/houseofcards/duplicate/incidents/learning_insight_result.py,DEPRECATED,incidents,DELETE,app/houseofcards/duplicate/incidents/learning_insight_result.py,# ============================================================\n# DUPLICATE — QUARANTINED\n#\n# This file is a historical duplicate and MUST NOT be used\n# for new development.\n#\n# Original (Authoritative):\n#   houseofcards/customer/incidents/engines/postmortem_service.py\n#   Class: LearningInsight\n#\n# Superseding Type:\n#   houseofcards/customer/incidents/facades/incidents_facade.py\n#   Class: LearningInsightResult (QUARANTINED)\n#\n# Reason for Quarantine:,QUARANTINED — Use LearningInsight from postmortem_service.py instead.\n\nA learning insight from incident analysis.,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
448,app/houseofcards/duplicate/incidents/learnings_result.py,DEPRECATED,incidents,DELETE,app/houseofcards/duplicate/incidents/learnings_result.py,# ============================================================\n# DUPLICATE — QUARANTINED\n#\n# This file is a historical duplicate and MUST NOT be used\n# for new development.\n#\n# Original (Authoritative):\n#   houseofcards/customer/incidents/engines/postmortem_service.py\n#   Class: PostMortemResult\n#\n# Superseding Type:\n#   houseofcards/customer/incidents/facades/incidents_facade.py\n#   Class: LearningsResult (QUARANTINED)\n#\n# Reason for Quarantine:,QUARANTINED — Use PostMortemResult from postmortem_service.py instead.\n\nIncident learnings response.,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
449,app/houseofcards/duplicate/incidents/pattern_detection_result.py,DEPRECATED,incidents,DELETE,app/houseofcards/duplicate/incidents/pattern_detection_result.py,# ============================================================\n# DUPLICATE — QUARANTINED\n#\n# This file is a historical duplicate and MUST NOT be used\n# for new development.\n#\n# Original (Authoritative):\n#   houseofcards/customer/incidents/engines/incident_pattern_service.py\n#   Class: PatternResult\n#\n# Superseding Type:\n#   houseofcards/customer/incidents/facades/incidents_facade.py\n#   Class: PatternDetectionResult (QUARANTINED)\n#\n# Reason for Quarantine:,QUARANTINED — Use PatternResult from incident_pattern_service.py instead.\n\nPattern detection response.\nNote: This has window_hours which is not in the engine DTO.,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
450,app/houseofcards/duplicate/incidents/pattern_match_result.py,DEPRECATED,incidents,DELETE,app/houseofcards/duplicate/incidents/pattern_match_result.py,# ============================================================\n# DUPLICATE — QUARANTINED\n#\n# This file is a historical duplicate and MUST NOT be used\n# for new development.\n#\n# Original (Authoritative):\n#   houseofcards/customer/incidents/engines/incident_pattern_service.py\n#   Class: PatternMatch\n#\n# Superseding Type:\n#   houseofcards/customer/incidents/facades/incidents_facade.py\n#   Class: PatternMatchResult (QUARANTINED)\n#\n# Reason for Quarantine:,QUARANTINED — Use PatternMatch from incident_pattern_service.py instead.\n\nA detected incident pattern.,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
451,app/houseofcards/duplicate/incidents/recurrence_analysis_result.py,DEPRECATED,incidents,DELETE,app/houseofcards/duplicate/incidents/recurrence_analysis_result.py,# ============================================================\n# DUPLICATE — QUARANTINED\n#\n# This file is a historical duplicate and MUST NOT be used\n# for new development.\n#\n# Original (Authoritative):\n#   houseofcards/customer/incidents/engines/recurrence_analysis_service.py\n#   Class: RecurrenceResult\n#\n# Superseding Type:\n#   houseofcards/customer/incidents/facades/incidents_facade.py\n#   Class: RecurrenceAnalysisResult (QUARANTINED)\n#\n# Reason for Quarantine:,QUARANTINED — Use RecurrenceResult from recurrence_analysis_service.py instead.\n\nRecurrence analysis response.,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
452,app/houseofcards/duplicate/incidents/recurrence_group_result.py,DEPRECATED,incidents,DELETE,app/houseofcards/duplicate/incidents/recurrence_group_result.py,# ============================================================\n# DUPLICATE — QUARANTINED\n#\n# This file is a historical duplicate and MUST NOT be used\n# for new development.\n#\n# Original (Authoritative):\n#   houseofcards/customer/incidents/engines/recurrence_analysis_service.py\n#   Class: RecurrenceGroup\n#\n# Superseding Type:\n#   houseofcards/customer/incidents/facades/incidents_facade.py\n#   Class: RecurrenceGroupResult (QUARANTINED)\n#\n# Reason for Quarantine:,QUARANTINED — Use RecurrenceGroup from recurrence_analysis_service.py instead.\n\nA group of recurring incidents.,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
453,app/houseofcards/duplicate/incidents/resolution_summary_result.py,DEPRECATED,incidents,DELETE,app/houseofcards/duplicate/incidents/resolution_summary_result.py,# ============================================================\n# DUPLICATE — QUARANTINED\n#\n# This file is a historical duplicate and MUST NOT be used\n# for new development.\n#\n# Original (Authoritative):\n#   houseofcards/customer/incidents/engines/postmortem_service.py\n#   Class: ResolutionSummary\n#\n# Superseding Type:\n#   houseofcards/customer/incidents/facades/incidents_facade.py\n#   Class: ResolutionSummaryResult (QUARANTINED)\n#\n# Reason for Quarantine:,QUARANTINED — Use ResolutionSummary from postmortem_service.py instead.\n\nSummary of incident resolution.,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
454,app/houseofcards/duplicate/integrations/credential.py,DEPRECATED,integrations,DELETE,app/houseofcards/duplicate/integrations/credential.py,# ============================================================\n# DUPLICATE — QUARANTINED (INTEGRATIONS DOMAIN)\n#\n# This dataclass is a historical duplicate and MUST NOT be used.\n#\n# Canonical Definition:\n#   houseofcards/customer/integrations/engines/credentials/types.py\n#   class Credential\n#\n# Duplicate Origins:\n#   - http_connector.py (lines 99-103)\n#   - mcp_connector.py (lines 90-94)\n#   - sql_gateway.py (lines 114-118)\n#\n# Audit Reference:,"QUARANTINED — Use Credential from credentials/types.py instead.\n\nCredential from vault.\n\nThis is the FROZEN connector version. The canonical version lives in:\nhouseofcards/customer/integrations/engines/credentials/types.py\n\nAttributes:\n    value: The credential value (e.g., API key, token)\n    expires_at: Optional expiration timestamp",,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
455,app/houseofcards/duplicate/integrations/credential_service.py,DEPRECATED,integrations,DELETE,app/houseofcards/duplicate/integrations/credential_service.py,# ============================================================\n# DUPLICATE — QUARANTINED (INTEGRATIONS DOMAIN)\n#\n# This protocol is a historical duplicate and MUST NOT be used.\n#\n# Canonical Definition:\n#   houseofcards/customer/integrations/engines/credentials/protocol.py\n#   class CredentialService\n#\n# Duplicate Origins:\n#   - http_connector.py (lines 106-112)\n#   - mcp_connector.py (lines 97-103)\n#   - sql_gateway.py (lines 121-127)\n#\n# Audit Reference:,Credential from vault (local copy for protocol definition).,,NEEDS_CLASSIFICATION,ITERATION_1,Quarantined duplicate,DELETE
456,app/houseofcards/duplicate/policies/dependency_graph_result.py,DEPRECATED,policies,DELETE,app/houseofcards/duplicate/policies/dependency_graph_result.py,# ============================================================\n# ⚠️ DUPLICATE — QUARANTINED (POLICIES DOMAIN)\n#\n# This file is NOT authoritative and MUST NOT be used.\n#\n# Canonical Type:\n#   houseofcards/customer/policies/engines/policy_graph_engine.py\n#   Class: DependencyGraphResult (line 151)\n#\n# Duplicate Of:\n#   Originally defined in facade for response shaping\n#   houseofcards/customer/policies/facades/policies_facade.py:266\n#\n# Audit Reference:\n#   POL-DUP-003,QUARANTINED — Use DependencyGraphResult from policy_graph_engine.py instead.\n\nPolicy dependency graph response.\n\nFacade-added presentation fields (not in canonical):\n    - nodes_count: int\n    - edges_count: int\n\nCanonical fields:\n    - nodes: list[PolicyNodeResult]\n    - edges: list[PolicyDependencyEdge]\n    - computed_at: datetime,,NEEDS_CLASSIFICATION,ITERATION_1,Deprecated duplicate,DELETE
